Column1,Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Type_H,Type_L,Type_M,Machine failure_RF
1463,-0.602417208,0.063653396,0.380554176,-0.048845179,-0.04636222,FALSE,TRUE,FALSE,0
1464,-0.602417208,-0.003747489,-0.707159431,0.63330802,-0.014940858,FALSE,TRUE,FALSE,0
1465,-0.652413242,-0.13854926,0.040295048,0.091598127,0.016480505,FALSE,TRUE,FALSE,0
1466,-0.652413242,-0.13854926,-0.969326301,1.054637937,0.047901867,FALSE,TRUE,FALSE,0
1467,-0.702409275,-0.13854926,0.029139011,-0.981789994,0.079323229,FALSE,TRUE,FALSE,0
1468,-0.702409275,-0.13854926,-0.668113302,0.492864714,0.110744592,FALSE,FALSE,TRUE,0
1469,-0.702409275,-0.13854926,-0.233027859,0.16181978,0.157876635,FALSE,TRUE,FALSE,0
1470,-0.752405309,-0.205950146,-0.567708969,0.262136427,0.189297998,FALSE,TRUE,FALSE,0
1471,-0.752405309,-0.273351032,-0.656957265,1.365619542,0.22071936,FALSE,TRUE,FALSE,0
1472,-0.752405309,-0.273351032,-0.56213095,0.452738056,0.252140722,FALSE,FALSE,TRUE,0
1473,-0.752405309,-0.340751917,-1.248227226,0.894131302,0.299272766,FALSE,FALSE,TRUE,0
1474,-0.752405309,-0.340751917,-0.963748282,2.19824771,0.346404809,FALSE,FALSE,TRUE,0
1475,-0.802401343,-0.340751917,-0.110311452,-0.46014343,0.393536853,FALSE,FALSE,TRUE,0
1476,-0.802401343,-0.340751917,0.854685749,-1.172391623,0.440668896,FALSE,TRUE,FALSE,0
1477,-0.852397376,-0.408152803,0.174167492,-0.440080101,0.472090259,FALSE,TRUE,FALSE,0
1478,-0.852397376,-0.408152803,0.163011455,-0.420016772,0.503511621,FALSE,TRUE,FALSE,0
1479,-0.90239341,-0.475553688,-1.025106486,0.382516403,0.534932984,FALSE,TRUE,FALSE,0
1480,-0.90239341,-0.475553688,2.885084483,-2.135431433,0.566354346,FALSE,FALSE,TRUE,0
1481,-0.90239341,-0.542954574,-1.153400911,2.027709411,0.613486389,FALSE,FALSE,TRUE,0
1482,-0.952389443,-0.61035546,-0.506350765,1.25527123,0.660618433,FALSE,FALSE,TRUE,0
1483,-1.002385477,-0.745157231,0.21879164,-0.440080101,0.707750477,FALSE,TRUE,FALSE,0
1484,-1.002385477,-0.677756345,0.129543344,-0.078940173,0.739171839,FALSE,FALSE,TRUE,0
1485,-0.952389443,-0.677756345,2.438843003,-2.075241444,0.786303883,FALSE,FALSE,TRUE,0
1486,-0.90239341,-0.542954574,-0.082421359,-0.540396748,0.833435926,FALSE,FALSE,TRUE,0
1487,-0.90239341,-0.61035546,-0.612333117,0.854004643,0.88056797,FALSE,TRUE,FALSE,0
1488,-0.90239341,-0.61035546,0.163011455,-0.369858448,0.911989332,FALSE,TRUE,FALSE,0
1489,-0.90239341,-0.677756345,1.027604322,-1.342929923,0.943410694,FALSE,FALSE,TRUE,0
1490,-0.90239341,-0.677756345,-1.103198745,0.382516403,0.990542738,FALSE,TRUE,FALSE,0
1491,-0.952389443,-0.745157231,-1.036262523,0.623276355,1.0219641,FALSE,FALSE,TRUE,0
1492,-1.002385477,-0.879959002,-0.333432192,1.857171111,1.069096144,FALSE,FALSE,TRUE,0
1493,-1.002385477,-0.812558117,-0.238605877,0.492864714,1.116228187,FALSE,TRUE,FALSE,0
1494,-1.002385477,-0.879959002,-0.902390079,0.854004643,1.14764955,FALSE,FALSE,TRUE,0
1495,-1.052381511,-1.014760773,-0.868921968,0.46276972,1.194781593,TRUE,FALSE,FALSE,0
1496,-1.002385477,-0.879959002,-1.510394095,2.950622562,1.273334999,FALSE,TRUE,FALSE,1
1497,-1.002385477,-0.879959002,0.503270583,-0.570491742,1.304756362,FALSE,TRUE,FALSE,0
1498,-1.002385477,-0.812558117,1.401331562,-1.282739934,1.336177724,FALSE,TRUE,FALSE,0
1499,-0.952389443,-0.812558117,3.721787258,-2.376191385,1.367599086,FALSE,FALSE,TRUE,0
1500,-1.002385477,-0.879959002,3.136095315,-2.265843073,1.41473113,FALSE,FALSE,TRUE,0
1501,-1.002385477,-0.879959002,-0.573286987,0.823909649,1.461863173,FALSE,FALSE,TRUE,0
1502,-1.002385477,-0.879959002,-0.428258506,0.823909649,1.508995217,FALSE,TRUE,FALSE,0
1503,-1.002385477,-0.879959002,1.29534921,-1.383056581,1.540416579,FALSE,TRUE,FALSE,0
1504,-1.002385477,-0.879959002,-0.182825692,0.703529673,1.571837942,FALSE,TRUE,FALSE,0
1505,-1.002385477,-0.879959002,0.486536528,-0.32973179,1.603259304,FALSE,TRUE,FALSE,0
1506,-1.002385477,-0.812558117,0.397288232,-0.63068173,1.634680666,FALSE,TRUE,FALSE,0
1507,-1.002385477,-0.947359888,-0.907968097,1.5762845,1.666102029,FALSE,FALSE,TRUE,0
1508,-1.002385477,-0.947359888,-0.177247674,-0.269541802,1.713234072,FALSE,FALSE,TRUE,0
1509,-1.002385477,-1.014760773,-0.612333117,-0.229415143,1.760366116,FALSE,TRUE,FALSE,0
1510,-0.952389443,-0.879959002,0.045873066,-0.109035167,-1.695983744,FALSE,FALSE,TRUE,0
1511,-0.952389443,-0.879959002,0.575784824,-0.971758329,-1.648851701,FALSE,TRUE,FALSE,0
1512,-1.002385477,-0.879959002,-0.199559748,-0.369858448,-1.617430338,TRUE,FALSE,FALSE,0
1513,-0.952389443,-0.879959002,0.163011455,-0.710935048,-1.538876933,FALSE,TRUE,FALSE,0
1514,-0.952389443,-0.812558117,0.497692565,-0.239446807,-1.50745557,FALSE,FALSE,TRUE,0
1515,-0.90239341,-0.745157231,0.419600306,-0.450111766,-1.460323527,FALSE,FALSE,TRUE,0
1516,-0.90239341,-0.745157231,-1.45461391,1.4057462,-1.413191483,FALSE,TRUE,FALSE,0
1517,-0.90239341,-0.745157231,-0.729471505,-0.119066831,-1.381770121,FALSE,FALSE,TRUE,0
1518,-0.90239341,-0.677756345,-0.93585819,1.5762845,-1.334638077,TRUE,FALSE,FALSE,0
1519,-0.90239341,-0.745157231,-0.149357581,-0.149161825,-1.256084671,FALSE,FALSE,TRUE,0
1520,-0.852397376,-0.61035546,-0.372478321,0.01134481,-1.208952628,FALSE,TRUE,FALSE,0
1521,-0.90239341,-0.745157231,0.257837769,-0.570491742,-1.177531265,FALSE,FALSE,TRUE,0
1522,-0.90239341,-0.677756345,0.129543344,-0.229415143,-1.130399222,TRUE,FALSE,FALSE,0
1523,-0.852397376,-0.677756345,-0.110311452,-0.30966846,-1.051845816,FALSE,TRUE,FALSE,0
1524,-0.90239341,-0.677756345,0.347086065,-0.420016772,-1.020424453,FALSE,TRUE,FALSE,0
1525,-0.90239341,-0.677756345,5.077245753,-2.626983002,-0.989003091,FALSE,TRUE,FALSE,0
1526,-0.952389443,-0.677756345,1.384597506,-1.242613276,-0.957581729,FALSE,TRUE,FALSE,0
1527,-0.952389443,-0.61035546,-0.634645191,0.452738056,-0.926160366,TRUE,FALSE,FALSE,0
1528,-0.952389443,-0.677756345,0.112809288,-0.600586736,-0.84760696,FALSE,TRUE,FALSE,0
1529,-0.952389443,-0.677756345,0.101653251,-0.399953442,-0.816185598,FALSE,TRUE,FALSE,0
1530,-0.952389443,-0.677756345,-0.233027859,0.051471468,-0.784764236,FALSE,TRUE,FALSE,0
1531,-0.952389443,-0.677756345,-0.56213095,0.14175645,-0.753342873,TRUE,FALSE,FALSE,0
1532,-0.952389443,-0.745157231,-0.679269339,-0.078940173,-0.674789467,FALSE,FALSE,TRUE,0
1533,-1.002385477,-0.745157231,-1.114354782,1.144922919,-0.627657424,FALSE,FALSE,TRUE,0
1534,-1.002385477,-0.812558117,1.217256951,-1.092138306,-0.58052538,FALSE,TRUE,FALSE,0
1535,-1.002385477,-0.812558117,0.235525695,-0.389921778,-0.549104018,FALSE,TRUE,FALSE,0
1536,-0.90239341,-0.745157231,-1.186869022,1.445872859,-0.517682656,FALSE,FALSE,TRUE,0
1537,-0.802401343,-0.61035546,-0.400368414,-0.038813514,-0.470550612,FALSE,FALSE,TRUE,0
1538,-0.802401343,-0.61035546,1.44595571,-1.041979982,-0.423418569,FALSE,TRUE,FALSE,0
1539,-0.752405309,-0.542954574,-0.500772747,0.643339685,-0.391997206,FALSE,FALSE,TRUE,0
1540,-0.802401343,-0.61035546,-0.076843341,-0.068908508,-0.344865163,FALSE,FALSE,TRUE,0
1541,-0.802401343,-0.677756345,4.268433071,-2.496571361,-0.297733119,FALSE,TRUE,FALSE,0
1542,-0.852397376,-0.745157231,-0.891234042,1.475967853,-0.266311757,FALSE,TRUE,FALSE,0
1543,-0.802401343,-0.745157231,0.497692565,-0.510301754,-0.234890394,FALSE,TRUE,FALSE,0
1544,-0.802401343,-0.677756345,-0.361322284,1.27533456,-0.203469032,FALSE,TRUE,FALSE,0
1545,-0.802401343,-0.677756345,0.029139011,-0.119066831,-0.17204767,FALSE,FALSE,TRUE,0
1546,-0.802401343,-0.745157231,-0.82429782,0.843972978,-0.124915626,FALSE,TRUE,FALSE,0
1547,-0.852397376,-0.745157231,-1.064152615,1.556221171,-0.093494264,FALSE,TRUE,FALSE,0
1548,-0.852397376,-0.812558117,-1.058574597,1.215144572,-0.062072901,FALSE,FALSE,TRUE,0
1549,-0.802401343,-0.745157231,0.932778008,-1.052011647,-0.014940858,FALSE,TRUE,FALSE,0
1550,-0.802401343,-0.745157231,0.55347275,-0.761093371,0.016480505,FALSE,TRUE,FALSE,0
1551,-0.802401343,-0.812558117,-0.45057058,0.01134481,0.047901867,FALSE,TRUE,FALSE,0
1552,-0.752405309,-0.745157231,1.351129395,-1.222549946,0.079323229,FALSE,TRUE,FALSE,0
1553,-0.752405309,-0.812558117,-1.153400911,1.917361099,0.110744592,FALSE,TRUE,FALSE,0
1554,-0.802401343,-0.879959002,0.252259751,-0.831315024,0.142165954,FALSE,FALSE,TRUE,0
1555,-0.802401343,-0.947359888,-0.26649597,0.201946439,0.189297998,FALSE,TRUE,FALSE,0
1556,-0.802401343,-1.014760773,-0.78525169,0.713561337,0.22071936,TRUE,FALSE,FALSE,0
1557,-0.852397376,-1.082161659,0.257837769,-0.941663335,0.299272766,FALSE,TRUE,FALSE,0
1558,-0.90239341,-1.149562545,-0.350166247,0.352421409,0.330694128,FALSE,FALSE,TRUE,0
1559,-0.90239341,-1.149562545,-0.45057058,0.181883109,0.377826172,FALSE,TRUE,FALSE,0
1560,-0.90239341,-1.082161659,-0.160513618,-0.00871852,0.409247534,FALSE,FALSE,TRUE,0
1561,-0.90239341,-1.082161659,-0.841031875,1.385682871,0.456379578,FALSE,TRUE,FALSE,0
1562,-0.90239341,-1.149562545,3.777567443,-2.326033061,0.48780094,FALSE,TRUE,FALSE,0
1563,-0.90239341,-1.149562545,-0.762939616,1.10479626,0.519222302,FALSE,TRUE,FALSE,0
1564,-1.002385477,-1.21696343,3.074737112,-2.105336438,0.550643665,FALSE,FALSE,TRUE,0
1565,-1.002385477,-1.21696343,-0.444992562,0.211978103,0.597775708,FALSE,TRUE,FALSE,0
1566,-1.002385477,-1.284364316,-0.757361598,0.48283305,0.629197071,FALSE,FALSE,TRUE,0
1567,-0.952389443,-1.21696343,-0.099155415,-0.068908508,0.676329114,FALSE,TRUE,FALSE,0
1568,-0.90239341,-1.21696343,-0.735049524,0.713561337,0.707750477,FALSE,TRUE,FALSE,0
1569,-0.952389443,-1.21696343,0.642721046,-0.470175095,0.739171839,FALSE,FALSE,TRUE,0
1570,-0.90239341,-1.082161659,-0.484038691,0.352421409,0.786303883,FALSE,TRUE,FALSE,0
1571,-0.852397376,-1.082161659,-0.060109285,-0.269541802,0.817725245,FALSE,TRUE,FALSE,0
1572,-0.90239341,-1.149562545,-1.722358798,1.967519423,0.849146607,FALSE,TRUE,FALSE,0
1573,-0.90239341,-1.21696343,-0.405946432,0.242073097,0.88056797,FALSE,TRUE,FALSE,0
1574,-0.90239341,-1.21696343,-0.33901021,1.014511278,0.911989332,FALSE,TRUE,FALSE,0
1575,-0.90239341,-1.149562545,2.890662501,-2.205653085,0.943410694,FALSE,TRUE,FALSE,0
1576,-0.852397376,-1.082161659,-0.272073988,0.171851445,0.974832057,FALSE,TRUE,FALSE,0
1577,-0.852397376,-1.082161659,-0.305542099,0.342389744,1.006253419,FALSE,TRUE,FALSE,0
1578,-0.852397376,-1.082161659,0.302461917,-0.299636796,1.037674781,FALSE,TRUE,FALSE,0
1579,-0.852397376,-1.149562545,-0.528662839,0.382516403,1.069096144,FALSE,TRUE,FALSE,0
1580,-0.852397376,-1.082161659,-0.528662839,0.753687996,1.100517506,FALSE,FALSE,TRUE,0
1581,-0.90239341,-1.149562545,0.118387307,-0.700903383,1.14764955,FALSE,FALSE,TRUE,0
1582,-0.952389443,-1.149562545,-0.048953248,0.201946439,1.194781593,TRUE,FALSE,FALSE,0
1583,-0.90239341,-1.082161659,-1.276117318,2.107962728,1.273334999,FALSE,TRUE,FALSE,1
1584,-0.90239341,-1.149562545,0.559050768,-0.670808389,1.304756362,FALSE,FALSE,TRUE,0
1585,-0.90239341,-1.149562545,-0.774095653,0.874067972,1.351888405,FALSE,TRUE,FALSE,0
1586,-0.852397376,-1.082161659,-0.294386062,0.422643062,1.383309767,FALSE,FALSE,TRUE,0
1587,-0.90239341,-1.149562545,-0.506350765,0.332358079,1.430441811,FALSE,FALSE,TRUE,0
1588,-0.90239341,-1.149562545,0.832373675,-0.80122003,1.477573855,FALSE,TRUE,FALSE,0
1589,-0.952389443,-1.149562545,-0.478460673,0.151788115,1.508995217,FALSE,FALSE,TRUE,0
1590,-0.90239341,-1.082161659,-0.233027859,-0.229415143,1.55612726,FALSE,TRUE,FALSE,0
1591,-0.90239341,-1.082161659,-1.025106486,0.944289625,1.587548623,FALSE,TRUE,FALSE,0
1592,-0.952389443,-1.082161659,0.296883899,-0.179256819,1.618969985,FALSE,TRUE,FALSE,0
1593,-1.002385477,-1.149562545,0.029139011,-0.530365083,1.650391348,FALSE,TRUE,FALSE,0
1594,-1.002385477,-1.21696343,-0.924702153,1.124859589,1.68181271,FALSE,FALSE,TRUE,0
1595,-1.002385477,-1.21696343,-0.969326301,1.295397889,1.728944753,FALSE,TRUE,FALSE,1
1596,-1.002385477,-1.284364316,1.886619171,-1.57365821,-1.695983744,FALSE,TRUE,FALSE,0
1597,-1.052381511,-1.284364316,-0.04337523,0.081566462,-1.664562382,FALSE,TRUE,FALSE,0
1598,-1.052381511,-1.351765201,-0.210715785,-0.32973179,-1.63314102,FALSE,TRUE,FALSE,0
1599,-1.052381511,-1.351765201,-0.272073988,0.623276355,-1.601719657,FALSE,TRUE,FALSE,0
1600,-1.102377544,-1.486566973,0.023560992,0.372484738,-1.570298295,FALSE,FALSE,TRUE,0
1601,-1.102377544,-1.486566973,0.324773991,-0.179256819,-1.523166251,FALSE,TRUE,FALSE,0
1602,-1.102377544,-1.419166087,0.341508047,-0.650745059,-1.491744889,TRUE,FALSE,FALSE,0
1603,-1.102377544,-1.486566973,0.464224454,-0.791188365,-1.413191483,FALSE,FALSE,TRUE,0
1604,-1.102377544,-1.486566973,-0.484038691,-0.018750184,-1.366059439,FALSE,TRUE,FALSE,0
1605,-1.102377544,-1.486566973,-0.796407727,0.252104762,-1.334638077,FALSE,TRUE,FALSE,0
1606,-1.102377544,-1.553967858,-0.188403711,-0.028781849,-1.303216715,FALSE,TRUE,FALSE,0
1607,-1.102377544,-1.486566973,-0.707159431,0.833941314,-1.271795352,FALSE,TRUE,FALSE,0
1608,-1.102377544,-1.553967858,-0.813141783,-0.199320149,-1.24037399,FALSE,TRUE,FALSE,0
1609,-1.152373578,-1.553967858,0.235525695,-0.510301754,-1.208952628,FALSE,TRUE,FALSE,0
1610,-1.102377544,-1.486566973,0.190901547,-0.209351813,-1.177531265,FALSE,TRUE,FALSE,0
1611,-1.102377544,-1.419166087,1.044338378,-1.27270827,-1.146109903,FALSE,FALSE,TRUE,0
1612,-1.052381511,-1.419166087,0.006826937,-0.018750184,-1.098977859,FALSE,FALSE,TRUE,0
1613,-1.052381511,-1.351765201,-1.354209577,2.298564357,-1.051845816,FALSE,TRUE,FALSE,0
1614,-1.102377544,-1.419166087,1.468267784,-1.42318324,-1.020424453,FALSE,FALSE,TRUE,0
1615,-1.102377544,-1.419166087,-0.511928784,0.864036308,-0.97329241,FALSE,TRUE,FALSE,0
1616,-1.102377544,-1.486566973,0.687345194,-0.931631671,-0.941871048,TRUE,FALSE,FALSE,0
1617,-1.102377544,-1.486566973,0.135121362,-0.570491742,-0.863317642,FALSE,TRUE,FALSE,0
1618,-1.052381511,-1.486566973,-1.409989762,1.957487758,-0.831896279,FALSE,TRUE,FALSE,0
1619,-1.052381511,-1.553967858,0.285727862,-0.540396748,-0.800474917,FALSE,TRUE,FALSE,0
1620,-1.052381511,-1.553967858,-0.260917951,0.372484738,-0.769053555,FALSE,TRUE,FALSE,0
1621,-1.152373578,-1.621368744,1.702544561,-1.814418163,-0.737632192,FALSE,TRUE,FALSE,0
1622,-1.152373578,-1.621368744,-0.0043291,-0.169225155,-0.70621083,TRUE,FALSE,FALSE,0
1623,-1.152373578,-1.621368744,2.132051985,-1.714101516,-0.627657424,FALSE,TRUE,FALSE,0
1624,-1.102377544,-1.486566973,-1.276117318,1.796981123,-0.596236062,FALSE,FALSE,TRUE,0
1625,-1.052381511,-1.486566973,-0.969326301,0.693498008,-0.549104018,FALSE,TRUE,FALSE,0
1626,-1.052381511,-1.486566973,-1.315163448,1.937424429,-0.517682656,FALSE,FALSE,TRUE,0
1627,-1.052381511,-1.486566973,-0.221871822,-0.249478472,-0.470550612,FALSE,TRUE,FALSE,0
1628,-1.052381511,-1.486566973,-0.48961671,-0.179256819,-0.43912925,FALSE,TRUE,FALSE,0
1629,-1.052381511,-1.419166087,-1.131088837,1.445872859,-0.407707887,FALSE,FALSE,TRUE,0
1630,-1.052381511,-1.419166087,-0.707159431,0.452738056,-0.360575844,FALSE,TRUE,FALSE,0
1631,-1.002385477,-1.351765201,-0.590021043,-0.078940173,-0.329154481,FALSE,TRUE,FALSE,0
1632,-1.052381511,-1.419166087,-0.629067172,0.362453073,-0.297733119,FALSE,TRUE,FALSE,0
1633,-1.052381511,-1.419166087,-0.350166247,0.522959708,-0.266311757,FALSE,TRUE,FALSE,0
1634,-1.052381511,-1.419166087,-0.740627542,1.857171111,-0.234890394,TRUE,FALSE,FALSE,0
1635,-1.102377544,-1.486566973,-0.868921968,1.656537818,-0.156336988,FALSE,TRUE,FALSE,0
1636,-1.052381511,-1.486566973,-0.188403711,-0.269541802,-0.124915626,FALSE,TRUE,FALSE,0
1637,-1.052381511,-1.486566973,0.704079249,-0.610618401,-0.093494264,FALSE,TRUE,FALSE,0
1638,-1.052381511,-1.486566973,-0.790829709,0.502896379,-0.062072901,FALSE,TRUE,FALSE,0
1639,-1.052381511,-1.486566973,-0.495194728,0.352421409,-0.030651539,FALSE,FALSE,TRUE,0
1640,-1.002385477,-1.486566973,0.157433436,-0.359826784,0.016480505,FALSE,TRUE,FALSE,0
1641,-1.002385477,-1.351765201,0.090497214,-0.299636796,0.047901867,FALSE,FALSE,TRUE,0
1642,-1.002385477,-1.486566973,0.274571825,-0.46014343,0.09503391,TRUE,FALSE,FALSE,0
1643,-1.002385477,-1.486566973,-0.478460673,-0.229415143,0.173587316,FALSE,TRUE,FALSE,0
1644,-1.002385477,-1.486566973,0.464224454,-0.670808389,0.205008679,FALSE,TRUE,FALSE,0
1645,-1.052381511,-1.486566973,-0.0043291,-0.149161825,0.236430041,FALSE,TRUE,FALSE,0
1646,-1.052381511,-1.553967858,-0.065687304,0.282199756,0.267851403,FALSE,FALSE,TRUE,0
1647,-1.102377544,-1.486566973,1.239569025,-1.112201635,0.314983447,FALSE,TRUE,FALSE,0
1648,-1.052381511,-1.486566973,-0.924702153,1.024542943,0.346404809,FALSE,TRUE,FALSE,0
1649,-1.002385477,-1.419166087,-0.316698136,-0.219383478,0.377826172,TRUE,FALSE,FALSE,0
1650,-1.002385477,-1.419166087,-0.679269339,1.10479626,0.456379578,FALSE,FALSE,TRUE,0
1651,-1.002385477,-1.486566973,-0.696003394,1.175017913,0.503511621,FALSE,TRUE,FALSE,0
1652,-1.052381511,-1.486566973,0.536738694,-0.600586736,0.534932984,TRUE,FALSE,FALSE,0
1653,-1.002385477,-1.486566973,-0.852187912,1.736791135,0.613486389,FALSE,TRUE,FALSE,0
1654,-0.90239341,-1.284364316,-0.891234042,2.238374369,0.644907752,FALSE,TRUE,FALSE,0
1655,-0.90239341,-1.351765201,0.213213621,-0.409985107,0.676329114,FALSE,FALSE,TRUE,0
1656,-0.90239341,-1.284364316,-0.037797211,0.252104762,0.723461158,FALSE,TRUE,FALSE,0
1657,-0.952389443,-1.351765201,-0.919124134,0.884099637,0.75488252,FALSE,FALSE,TRUE,0
1658,-0.952389443,-1.351765201,0.174167492,-0.470175095,0.802014564,TRUE,FALSE,FALSE,0
1659,-0.952389443,-1.351765201,0.882575841,-0.901536677,0.88056797,FALSE,TRUE,FALSE,0
1660,-0.90239341,-1.351765201,-0.221871822,0.412611397,0.911989332,FALSE,TRUE,FALSE,0
1661,-0.90239341,-1.351765201,-0.71273745,0.723593002,0.943410694,FALSE,FALSE,TRUE,0
1662,-0.90239341,-1.419166087,-0.428258506,0.553054702,0.990542738,TRUE,FALSE,FALSE,0
1663,-0.952389443,-1.419166087,1.228412988,-1.142296629,1.069096144,FALSE,FALSE,TRUE,0
1664,-0.90239341,-1.351765201,-0.021063156,-0.199320149,1.116228187,FALSE,TRUE,FALSE,0
1665,-0.90239341,-1.419166087,-0.26649597,-0.028781849,1.14764955,TRUE,FALSE,FALSE,0
1666,-0.90239341,-1.419166087,0.06818514,-0.399953442,1.226202956,FALSE,TRUE,FALSE,0
1667,-0.90239341,-1.419166087,1.284193173,-1.282739934,1.257624318,FALSE,TRUE,FALSE,0
1668,-0.90239341,-1.419166087,0.06818514,-0.590555071,1.28904568,FALSE,TRUE,FALSE,0
1669,-0.90239341,-1.419166087,0.029139011,-0.861410018,1.320467043,FALSE,TRUE,FALSE,0
1670,-0.90239341,-1.486566973,-0.060109285,-0.891505012,1.351888405,FALSE,TRUE,FALSE,0
1671,-0.952389443,-1.419166087,0.419600306,-0.420016772,1.383309767,FALSE,TRUE,FALSE,0
1672,-0.952389443,-1.486566973,-0.595599061,0.984416284,1.41473113,FALSE,TRUE,FALSE,0
1673,-0.952389443,-1.486566973,-0.863343949,0.372484738,1.446152492,FALSE,FALSE,TRUE,0
1674,-0.952389443,-1.486566973,0.006826937,-0.219383478,1.493284536,FALSE,TRUE,FALSE,0
1675,-1.002385477,-1.553967858,-0.735049524,0.392548068,1.524705898,FALSE,TRUE,FALSE,0
1676,-1.052381511,-1.621368744,-0.67369132,0.302263085,1.55612726,TRUE,FALSE,FALSE,0
1677,-1.052381511,-1.688769629,0.603674916,-0.921600006,1.634680666,FALSE,FALSE,TRUE,0
1678,-1.002385477,-1.688769629,0.586940861,-0.720966712,1.68181271,FALSE,TRUE,FALSE,0
1679,-1.002385477,-1.688769629,1.412487599,-1.212518282,1.713234072,FALSE,TRUE,FALSE,0
1680,-1.052381511,-1.756170515,0.397288232,-0.540396748,1.744655435,FALSE,FALSE,TRUE,0
1681,-1.102377544,-1.823571401,1.479423821,-1.403119911,1.791787478,FALSE,FALSE,TRUE,0
1682,-1.052381511,-1.756170515,0.363820121,-0.389921778,1.838919522,TRUE,FALSE,FALSE,1
1683,-1.052381511,-1.756170515,-0.757361598,1.285366224,-1.695983744,FALSE,FALSE,TRUE,0
1684,-1.102377544,-1.823571401,-0.56213095,0.452738056,-1.648851701,FALSE,TRUE,FALSE,0
1685,-1.052381511,-1.823571401,1.590984191,-1.373024917,-1.617430338,FALSE,TRUE,FALSE,0
1686,-1.052381511,-1.823571401,0.692923212,-1.132264964,-1.586008976,TRUE,FALSE,FALSE,0
1687,-1.052381511,-1.823571401,-0.205137766,-0.32973179,-1.50745557,FALSE,TRUE,FALSE,0
1688,-1.052381511,-1.756170515,0.374976158,-0.450111766,-1.476034208,FALSE,TRUE,FALSE,0
1689,-1.052381511,-1.688769629,0.123965325,-0.229415143,-1.444612845,FALSE,TRUE,FALSE,0
1690,-1.052381511,-1.756170515,-0.578865006,0.292231421,-1.413191483,FALSE,FALSE,TRUE,0
1691,-1.052381511,-1.688769629,0.352664084,-0.169225155,-1.366059439,FALSE,TRUE,FALSE,0
1692,-0.952389443,-1.621368744,1.256303081,-1.232581611,-1.334638077,FALSE,FALSE,TRUE,0
1693,-1.002385477,-1.688769629,0.804483582,-1.222549946,-1.287506034,TRUE,FALSE,FALSE,0
1694,-1.002385477,-1.688769629,0.44191238,-0.48020676,-1.208952628,FALSE,TRUE,FALSE,0
1695,-1.002385477,-1.621368744,-0.166091637,0.16181978,-1.177531265,FALSE,TRUE,FALSE,0
1696,-1.052381511,-1.621368744,0.062607122,-0.099003502,-1.146109903,FALSE,TRUE,FALSE,0
1697,-1.052381511,-1.621368744,-0.110311452,0.402579732,-1.114688541,FALSE,FALSE,TRUE,0
1698,-1.052381511,-1.621368744,-0.322276155,-0.199320149,-1.067556497,FALSE,TRUE,FALSE,0
1699,-0.952389443,-1.553967858,-1.393255707,0.833941314,-1.036135135,FALSE,TRUE,FALSE,0
1700,-1.002385477,-1.621368744,1.702544561,-1.623816534,-1.004713772,FALSE,FALSE,TRUE,0
1701,-1.002385477,-1.553967858,-0.333432192,0.252104762,-0.957581729,FALSE,TRUE,FALSE,0
1702,-1.002385477,-1.553967858,-0.606755098,0.733624667,-0.926160366,FALSE,TRUE,FALSE,0
1703,-0.952389443,-1.486566973,0.542316713,-0.32973179,-0.894739004,FALSE,FALSE,TRUE,0
1704,-0.952389443,-1.486566973,-0.199559748,0.472801385,-0.84760696,FALSE,FALSE,TRUE,0
1705,-0.952389443,-1.486566973,0.386132195,-0.741030042,-0.800474917,FALSE,FALSE,TRUE,0
1706,-0.90239341,-1.486566973,-0.099155415,0.292231421,-0.753342873,FALSE,TRUE,FALSE,0
1707,-0.90239341,-1.486566973,-0.556552932,0.16181978,-0.721921511,FALSE,TRUE,FALSE,0
1708,-0.90239341,-1.486566973,0.492114546,-0.851378353,-0.690500149,FALSE,TRUE,FALSE,0
1709,-0.90239341,-1.486566973,1.172632803,-1.393088246,-0.659078786,FALSE,TRUE,FALSE,0
1710,-0.90239341,-1.486566973,-0.048953248,-0.409985107,-0.627657424,FALSE,TRUE,FALSE,0
1711,-0.90239341,-1.486566973,-1.025106486,1.134891254,-0.596236062,FALSE,TRUE,FALSE,0
1712,-0.852397376,-1.419166087,0.06818514,-0.620650065,-0.564814699,FALSE,TRUE,FALSE,0
1713,-0.90239341,-1.486566973,-0.132623526,0.673434679,-0.533393337,FALSE,TRUE,FALSE,0
1714,-0.90239341,-1.486566973,-0.841031875,0.864036308,-0.501971974,FALSE,TRUE,FALSE,0
1715,-0.90239341,-1.486566973,0.257837769,-0.540396748,-0.470550612,FALSE,TRUE,FALSE,0
1716,-0.952389443,-1.553967858,-0.087999378,-0.229415143,-0.43912925,FALSE,TRUE,FALSE,0
1717,-0.90239341,-1.621368744,-0.947014227,1.455904524,-0.407707887,FALSE,TRUE,FALSE,0
1718,-0.90239341,-1.553967858,0.793327545,-0.901536677,-0.376286525,FALSE,FALSE,TRUE,0
1719,-0.90239341,-1.553967858,-0.199559748,-0.169225155,-0.329154481,FALSE,TRUE,FALSE,0
